order_id,order_date,platform,shop_name,region,category,sku,unit_price,quantity,gross_amount,discount_amount,refund_amount,net_amount,gross_profit,payment_channel,warehouse,traffic_source,promo_type,customer_type,inventory_before,inventory_after,inventory_risk,anomaly_note
ORD202603110777,2026-03-11,Tmall,天猫旗舰店,华北,耳机,运动耳机Lite,199,1,199,17.94,0.0,189.06,103.06,微信支付,华南仓,搜索,新品上新,会员,103,102,healthy,
ORD202603310778,2026-03-31,Douyin,抖音直播间,西南,手机配件,GaN氮化镓快充头30W,119,1,119,16.34,86.66,24.0,-21.0,支付宝,华北仓,达人直播,日常销售,冲动购,60,59,healthy,活动后退款偏高，需复盘详情页和售后承诺
ORD202603050779,2026-03-05,Kuaishou,快手品牌号,华东,耳机,开放式耳夹耳机Air,269,3,807,53.15,0.0,753.85,402.85,支付宝,华南仓,主播连麦,日常销售,粉丝,100,97,healthy,
ORD202601190780,2026-01-19,Douyin,抖音直播间,华北,耳机,运动耳机Lite,199,2,398,72.82,0.0,333.18,161.18,云闪付,华北仓,达人直播,直播专场,粉丝,104,102,healthy,
ORD202602160781,2026-02-16,Douyin,抖音直播间,华中,耳机,运动耳机Lite,199,1,199,16.44,122.62,59.94,-26.06,支付宝,华南仓,信息流,平台大促,新客,33,32,healthy,活动后退款偏高，需复盘详情页和售后承诺
ORD202601310782,2026-01-31,Tmall,天猫旗舰店,华中,智能家居,智能门锁青春版,1299,1,1299,64.02,0.0,1240.98,522.98,微信支付,华东仓,搜索,日常销售,新客,90,89,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202601160783,2026-01-16,Douyin,抖音直播间,华东,平板周边,手写笔Pro,229,1,229,38.12,0.0,190.88,93.88,微信支付,西南仓,达人直播,新品上新,冲动购,116,115,healthy,
ORD202601010784,2026-01-01,Pinduoduo,拼多多店铺,华中,智能家居,智能插座双口版,69,4,276,53.55,0.0,222.45,114.45,微信支付,华东仓,自然流量,平台大促,新客,73,69,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202603220785,2026-03-22,Douyin,抖音直播间,华南,手机配件,GaN氮化镓快充头30W,119,3,357,56.81,0.0,300.19,165.19,京东支付,华南仓,短视频种草,平台大促,新客,25,22,healthy,
ORD202602210786,2026-02-21,Tmall,天猫旗舰店,华南,智能家居,智能插座双口版,69,1,69,6.21,0.0,70.79,43.79,微信支付,华南仓,店播,日常销售,会员,52,51,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202603190787,2026-03-19,JD,京东自营店,华南,耳机,主动降噪蓝牙耳机Pro,329,1,329,34.88,0.0,294.12,132.12,支付宝,华南仓,企业团购,平台大促,老客,116,115,healthy,
ORD202603200788,2026-03-20,JD,京东自营店,华东,电脑外设,无线鼠标静音版,139,1,139,5.99,0.0,139.01,85.01,京东支付,华北仓,企业团购,日常销售,企业客户,50,49,healthy,
ORD202603300789,2026-03-30,Pinduoduo,拼多多店铺,东北,电脑外设,USB-C扩展坞7合1,239,1,239,32.72,0.0,206.28,94.28,支付宝,华东仓,活动会场,会员日,价格敏感,80,79,healthy,
ORD202603230790,2026-03-23,WeChatMall,微信小程序商城,华中,手机配件,PD快充头20W,79,2,158,17.8,0.0,140.2,78.2,微信支付,华南仓,朋友圈,平台大促,会员,112,110,healthy,
ORD202601270791,2026-01-27,Douyin,抖音直播间,华北,耳机,开放式耳夹耳机Air,269,1,269,35.81,0.0,233.19,116.19,京东支付,西南仓,短视频种草,直播专场,冲动购,116,115,healthy,
ORD202601130792,2026-01-13,JD,京东自营店,华南,平板周边,折叠支架Max,129,4,516,11.29,0.0,504.71,296.71,微信支付,华东仓,搜索,日常销售,新客,100,96,healthy,
ORD202602170793,2026-02-17,Tmall,天猫旗舰店,华中,手机配件,PD快充头20W,79,2,158,17.16,0.0,140.84,78.84,支付宝,华南仓,搜索,日常销售,新客,65,63,healthy,
ORD202602160794,2026-02-16,Tmall,天猫旗舰店,华东,智能家居,智能摄像头云台版,259,1,259,16.27,0.0,248.73,127.73,支付宝,华东仓,搜索,平台大促,新客,70,69,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202602050795,2026-02-05,JD,京东自营店,华东,电脑外设,USB-C扩展坞7合1,239,3,717,27.21,445.01,244.78,-91.22,支付宝,华南仓,企业团购,日常销售,老客,112,109,healthy,
ORD202601100796,2026-01-10,Tmall,天猫旗舰店,华南,平板周边,折叠支架Max,129,1,129,13.93,0.0,123.07,71.07,微信支付,华南仓,搜索,日常销售,新客,91,90,healthy,
ORD202602270797,2026-02-27,JD,京东自营店,华南,智能穿戴,旗舰手表X1,899,1,899,72.15,0.0,836.85,384.85,云闪付,华东仓,站内推荐,直播专场,老客,92,91,healthy,
ORD202603020798,2026-03-02,Pinduoduo,拼多多店铺,华东,平板周边,磁吸键盘Air,349,1,349,59.52,0.0,299.48,137.48,微信支付,华北仓,活动会场,日常销售,价格敏感,82,81,healthy,
ORD202602170799,2026-02-17,Tmall,天猫旗舰店,华南,智能穿戴,儿童手表Lite,499,1,499,51.73,0.0,453.27,217.27,支付宝,华北仓,店播,直播专场,新客,52,51,healthy,
ORD202601230800,2026-01-23,Tmall,天猫旗舰店,西南,耳机,主动降噪蓝牙耳机Pro,329,2,658,74.83,0.0,591.17,267.17,微信支付,西南仓,搜索,日常销售,会员,38,36,healthy,
ORD202602020801,2026-02-02,Douyin,抖音直播间,华东,智能穿戴,旗舰手表X1,899,1,899,128.63,0.0,770.37,318.37,微信支付,华南仓,达人直播,日常销售,粉丝,33,32,healthy,
ORD202601190802,2026-01-19,Tmall,天猫旗舰店,西南,电脑外设,无线鼠标静音版,139,4,556,45.81,0.0,516.19,300.19,支付宝,华北仓,店播,会员日,会员,30,26,healthy,
ORD202601020803,2026-01-02,JD,京东自营店,华南,手机配件,编织数据线Type-C 2m,49,1,49,1.33,0.0,47.67,31.67,京东支付,华南仓,企业团购,新品上新,新客,51,50,healthy,
ORD202603150804,2026-03-15,Douyin,抖音直播间,西南,电脑外设,机械键盘84配列,299,3,897,105.36,0.0,791.64,368.64,支付宝,华东仓,短视频种草,直播专场,冲动购,66,63,healthy,直播专场拉动单笔多件成交
ORD202603210805,2026-03-21,Tmall,天猫旗舰店,华南,手机配件,编织数据线Type-C 2m,49,5,245,18.12,0.0,226.88,146.88,支付宝,华南仓,店播,平台大促,新客,117,112,healthy,
ORD202602130806,2026-02-13,Kuaishou,快手品牌号,华中,手机配件,磁吸无线充15W,159,2,318,32.97,0.0,295.03,169.03,微信支付,华东仓,主播连麦,直播专场,新客,64,62,healthy,
ORD202603080807,2026-03-08,Tmall,天猫旗舰店,华北,手机配件,PD快充头20W,79,3,237,7.45,0.0,229.55,136.55,微信支付,华东仓,搜索,日常销售,老客,51,48,healthy,
ORD202602080808,2026-02-08,Tmall,天猫旗舰店,华南,耳机,运动耳机Lite,199,1,199,17.63,0.0,181.37,95.37,京东支付,华南仓,搜索,会员日,新客,72,71,healthy,
ORD202603270809,2026-03-27,Douyin,抖音直播间,华北,耳机,开放式耳夹耳机Air,269,1,269,37.27,0.0,237.73,120.73,支付宝,华东仓,信息流,新品上新,粉丝,118,117,healthy,
ORD202601010810,2026-01-01,Douyin,抖音直播间,西南,智能家居,智能摄像头云台版,259,4,1036,132.95,0.0,913.05,429.05,支付宝,华南仓,达人直播,新品上新,粉丝,73,69,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202602150811,2026-02-15,Douyin,抖音直播间,华南,耳机,开放式耳夹耳机Air,269,2,538,79.86,0.0,458.14,224.14,支付宝,华东仓,达人直播,新品上新,粉丝,63,61,healthy,
ORD202601210812,2026-01-21,Tmall,天猫旗舰店,华东,耳机,主动降噪蓝牙耳机Pro,329,2,658,95.31,0.0,572.69,248.69,京东支付,华南仓,店播,直播专场,会员,21,19,healthy,
ORD202602110813,2026-02-11,Kuaishou,快手品牌号,华中,智能家居,智能摄像头云台版,259,1,259,30.89,0.0,236.11,115.11,微信支付,华东仓,短视频挂车,日常销售,新客,96,95,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202601290814,2026-01-29,Douyin,抖音直播间,华南,耳机,主动降噪蓝牙耳机Pro,329,2,658,78.81,0.0,587.19,263.19,微信支付,华东仓,短视频种草,日常销售,新客,111,109,healthy,
ORD202601160815,2026-01-16,WeChatMall,微信小程序商城,东北,智能家居,RGB氛围灯条,99,4,396,11.67,0.0,384.33,232.33,支付宝,华北仓,社群团购,清仓促销,老客,85,81,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202603260816,2026-03-26,Kuaishou,快手品牌号,东北,耳机,运动耳机Lite,199,1,199,24.4,0.0,174.6,88.6,微信支付,西南仓,短视频挂车,会员日,新客,41,40,healthy,
ORD202603200817,2026-03-20,Kuaishou,快手品牌号,东北,平板周边,磁吸键盘Air,349,2,698,104.32,0.0,603.68,279.68,支付宝,华北仓,短视频挂车,清仓促销,复购客,119,117,healthy,
ORD202601260818,2026-01-26,JD,京东自营店,华东,智能穿戴,儿童手表Lite,499,1,499,27.91,0.0,471.09,235.09,支付宝,华北仓,站内推荐,平台大促,企业客户,56,55,healthy,
ORD202601260819,2026-01-26,Tmall,天猫旗舰店,华中,电脑外设,USB-C扩展坞7合1,239,3,717,75.45,0.0,641.55,305.55,微信支付,华东仓,店播,日常销售,老客,117,114,healthy,
ORD202602250820,2026-02-25,Tmall,天猫旗舰店,华南,平板周边,手写笔Pro,229,3,687,96.07,207.05,391.88,100.88,云闪付,华北仓,会员复购,平台大促,新客,39,36,healthy,
ORD202601020821,2026-01-02,Kuaishou,快手品牌号,华北,智能穿戴,儿童手表Lite,499,1,499,60.67,0.0,438.33,202.33,云闪付,华南仓,粉丝群,清仓促销,复购客,93,92,healthy,
ORD202602220822,2026-02-22,Douyin,抖音直播间,华中,智能家居,智能摄像头云台版,259,1,259,41.1,0.0,223.9,102.9,微信支付,华南仓,达人直播,日常销售,新客,83,82,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202603130823,2026-03-13,Douyin,抖音直播间,华东,智能家居,RGB氛围灯条,99,1,99,7.71,0.0,91.29,53.29,支付宝,华东仓,信息流,日常销售,冲动购,78,77,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202603100824,2026-03-10,Pinduoduo,拼多多店铺,西南,耳机,运动耳机Lite,199,2,398,59.6,0.0,338.4,166.4,支付宝,西南仓,自然流量,直播专场,老客,118,116,healthy,
ORD202603220825,2026-03-22,Kuaishou,快手品牌号,华中,平板周边,折叠支架Max,129,1,129,20.18,0.0,116.82,64.82,微信支付,华东仓,粉丝群,日常销售,复购客,119,118,healthy,
ORD202602180826,2026-02-18,Tmall,天猫旗舰店,华东,平板周边,手写笔Pro,229,1,229,12.17,84.77,132.06,35.06,支付宝,华北仓,会员复购,清仓促销,新客,48,47,healthy,
ORD202603260827,2026-03-26,Douyin,抖音直播间,华东,智能家居,智能插座双口版,69,3,207,23.94,0.0,191.06,110.06,支付宝,华南仓,达人直播,平台大促,新客,96,93,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202602040828,2026-02-04,Tmall,天猫旗舰店,西南,智能穿戴,运动手表Lite,399,4,1596,153.47,0.0,1442.53,690.53,支付宝,华南仓,搜索,新品上新,新客,103,99,healthy,
ORD202602160829,2026-02-16,JD,京东自营店,华南,智能家居,智能摄像头云台版,259,3,777,59.36,0.0,725.64,362.64,京东支付,华北仓,站内推荐,会员日,企业客户,116,113,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202601180830,2026-01-18,WeChatMall,微信小程序商城,华南,电脑外设,机械键盘84配列,299,1,299,21.03,0.0,277.97,136.97,微信支付,华南仓,社群团购,平台大促,会员,77,76,healthy,
ORD202601250831,2026-01-25,JD,京东自营店,华南,智能穿戴,旗舰手表X1,899,1,899,73.91,0.0,835.09,383.09,支付宝,华北仓,站内推荐,平台大促,企业客户,116,115,healthy,
ORD202602260832,2026-02-26,Douyin,抖音直播间,华北,智能穿戴,运动手表Lite,399,1,399,56.15,0.0,350.85,162.85,微信支付,华南仓,短视频种草,直播专场,新客,41,40,healthy,
ORD202603160833,2026-03-16,Kuaishou,快手品牌号,西南,电脑外设,USB-C扩展坞7合1,239,1,239,21.04,0.0,227.96,115.96,微信支付,西南仓,粉丝群,会员日,新客,115,114,healthy,
ORD202602140834,2026-02-14,JD,京东自营店,华南,电脑外设,USB-C扩展坞7合1,239,1,239,11.72,0.0,227.28,115.28,支付宝,华南仓,站内推荐,会员日,新客,22,21,healthy,
ORD202601110835,2026-01-11,Tmall,天猫旗舰店,东北,耳机,主动降噪蓝牙耳机Pro,329,1,329,12.62,0.0,322.38,160.38,微信支付,华东仓,店播,日常销售,老客,33,32,healthy,
ORD202603260836,2026-03-26,JD,京东自营店,华南,智能家居,智能摄像头云台版,259,2,518,56.27,0.0,471.73,229.73,京东支付,华东仓,站内推荐,平台大促,老客,22,20,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202601150837,2026-01-15,Tmall,天猫旗舰店,华东,平板周边,折叠支架Max,129,2,258,21.2,0.0,244.8,140.8,支付宝,华南仓,搜索,直播专场,会员,39,37,healthy,
ORD202601280838,2026-01-28,Douyin,抖音直播间,华东,电脑外设,USB-C扩展坞7合1,239,1,239,24.66,0.0,222.34,110.34,微信支付,华南仓,达人直播,直播专场,新客,74,73,healthy,
ORD202601160839,2026-01-16,Douyin,抖音直播间,华南,耳机,主动降噪蓝牙耳机Pro,329,1,329,28.72,0.0,308.28,146.28,微信支付,华北仓,达人直播,平台大促,冲动购,111,110,healthy,
ORD202603080840,2026-03-08,Douyin,抖音直播间,西南,手机配件,编织数据线Type-C 2m,49,3,147,16.34,0.0,138.66,90.66,云闪付,华东仓,信息流,日常销售,新客,114,111,healthy,
ORD202601190841,2026-01-19,JD,京东自营店,华东,手机配件,GaN氮化镓快充头30W,119,1,119,12.16,0.0,106.84,61.84,支付宝,华东仓,企业团购,直播专场,新客,100,99,healthy,
ORD202603060842,2026-03-06,Douyin,抖音直播间,华北,智能穿戴,运动手表Lite,399,2,798,87.28,0.0,710.72,334.72,京东支付,西南仓,短视频种草,会员日,新客,40,38,healthy,
ORD202602040843,2026-02-04,Pinduoduo,拼多多店铺,华东,智能穿戴,儿童手表Lite,499,1,499,52.4,0.0,446.6,210.6,支付宝,华南仓,自然流量,会员日,新客,31,30,healthy,
ORD202603220844,2026-03-22,WeChatMall,微信小程序商城,华南,智能家居,智能插座双口版,69,3,207,16.88,0.0,196.12,115.12,支付宝,西南仓,社群团购,直播专场,团购,71,68,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202603040845,2026-03-04,Douyin,抖音直播间,华北,手机配件,PD快充头20W,79,2,158,28.11,0.0,135.89,73.89,支付宝,华东仓,短视频种草,新品上新,粉丝,43,41,healthy,
ORD202601220846,2026-01-22,Douyin,抖音直播间,华北,智能家居,智能门锁青春版,1299,2,2598,149.3,0.0,2458.7,1022.7,支付宝,华北仓,信息流,清仓促销,粉丝,107,105,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202603080847,2026-03-08,JD,京东自营店,华东,耳机,主动降噪蓝牙耳机Pro,329,2,658,64.92,0.0,593.08,269.08,支付宝,华东仓,搜索,平台大促,老客,59,57,healthy,
ORD202601260848,2026-01-26,Tmall,天猫旗舰店,华东,智能家居,RGB氛围灯条,99,5,495,47.82,0.0,455.18,265.18,京东支付,华南仓,店播,会员日,新客,89,84,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202602140849,2026-02-14,JD,京东自营店,华南,手机配件,PD快充头20W,79,2,158,9.49,0.0,156.51,94.51,支付宝,华南仓,搜索,平台大促,新客,65,63,healthy,
ORD202603230850,2026-03-23,Tmall,天猫旗舰店,华东,智能家居,RGB氛围灯条,99,1,99,7.35,0.0,99.65,61.65,云闪付,华南仓,会员复购,日常销售,老客,52,51,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202603210851,2026-03-21,WeChatMall,微信小程序商城,西南,耳机,运动耳机Lite,199,2,398,39.37,0.0,358.63,186.63,微信支付,华东仓,私域复购,直播专场,会员,113,111,healthy,
ORD202603180852,2026-03-18,WeChatMall,微信小程序商城,华东,电脑外设,无线鼠标静音版,139,1,139,11.16,0.0,133.84,79.84,云闪付,华南仓,社群团购,日常销售,老客,53,52,healthy,
ORD202601080853,2026-01-08,Tmall,天猫旗舰店,西南,耳机,主动降噪蓝牙耳机Pro,329,4,1316,136.61,0.0,1187.39,539.39,微信支付,华东仓,搜索,日常销售,老客,22,18,healthy,
ORD202602240854,2026-02-24,Douyin,抖音直播间,华东,智能穿戴,儿童手表Lite,499,2,998,122.36,0.0,875.64,403.64,微信支付,西南仓,达人直播,日常销售,新客,89,87,healthy,
ORD202603200855,2026-03-20,WeChatMall,微信小程序商城,华东,智能穿戴,旗舰手表X1,899,1,899,28.12,0.0,870.88,418.88,支付宝,华北仓,朋友圈,日常销售,会员,38,37,healthy,
ORD202602160856,2026-02-16,Kuaishou,快手品牌号,华东,耳机,运动耳机Lite,199,4,796,99.88,0.0,704.12,360.12,支付宝,华南仓,短视频挂车,日常销售,复购客,111,107,healthy,
ORD202601240857,2026-01-24,JD,京东自营店,华南,电脑外设,无线鼠标静音版,139,1,139,4.07,0.0,142.93,88.93,微信支付,华南仓,企业团购,会员日,老客,44,43,healthy,
ORD202602110858,2026-02-11,Douyin,抖音直播间,华东,耳机,主动降噪蓝牙耳机Pro,329,1,329,54.83,76.26,197.91,35.91,微信支付,华北仓,信息流,平台大促,冲动购,42,41,healthy,活动后退款偏高，需复盘详情页和售后承诺
ORD202603100859,2026-03-10,Douyin,抖音直播间,华中,平板周边,折叠支架Max,129,1,129,13.01,0.0,115.99,63.99,支付宝,西南仓,达人直播,直播专场,新客,59,58,healthy,
ORD202601260860,2026-01-26,Douyin,抖音直播间,华南,智能穿戴,旗舰手表X1,899,1,899,131.37,207.01,560.62,108.62,微信支付,华南仓,达人直播,平台大促,粉丝,24,23,healthy,活动后退款偏高，需复盘详情页和售后承诺
ORD202603270861,2026-03-27,Kuaishou,快手品牌号,华中,电脑外设,机械键盘84配列,299,2,598,66.06,0.0,541.94,259.94,支付宝,华北仓,粉丝群,日常销售,复购客,87,85,healthy,
ORD202603290862,2026-03-29,WeChatMall,微信小程序商城,西南,智能家居,智能插座双口版,69,2,138,9.05,0.0,134.95,80.95,微信支付,华南仓,社群团购,平台大促,会员,35,33,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202602180863,2026-02-18,Tmall,天猫旗舰店,西南,智能穿戴,儿童手表Lite,499,2,998,41.59,0.0,956.41,484.41,支付宝,华北仓,搜索,新品上新,会员,67,65,healthy,
ORD202601020864,2026-01-02,JD,京东自营店,华中,耳机,运动耳机Lite,199,4,796,29.46,0.0,766.54,422.54,支付宝,西南仓,企业团购,日常销售,老客,105,101,healthy,
ORD202603220865,2026-03-22,JD,京东自营店,西南,耳机,主动降噪蓝牙耳机Pro,329,2,658,65.57,0.0,600.43,276.43,微信支付,华东仓,企业团购,平台大促,企业客户,120,118,healthy,
ORD202602220866,2026-02-22,Douyin,抖音直播间,华南,手机配件,编织数据线Type-C 2m,49,1,49,4.59,0.0,50.41,34.41,支付宝,西南仓,短视频种草,新品上新,新客,44,43,healthy,
ORD202603130867,2026-03-13,Pinduoduo,拼多多店铺,西南,电脑外设,无线鼠标静音版,139,3,417,55.02,0.0,371.98,209.98,支付宝,西南仓,活动会场,会员日,新客,59,56,healthy,
ORD202601270868,2026-01-27,Douyin,抖音直播间,西南,耳机,运动耳机Lite,199,2,398,21.44,0.0,376.56,204.56,京东支付,华东仓,达人直播,新品上新,冲动购,77,75,healthy,
ORD202603020869,2026-03-02,WeChatMall,微信小程序商城,华南,平板周边,折叠支架Max,129,4,516,47.48,0.0,468.52,260.52,支付宝,西南仓,朋友圈,清仓促销,会员,57,53,healthy,
ORD202602070870,2026-02-07,Kuaishou,快手品牌号,华北,电脑外设,无线鼠标静音版,139,1,139,20.62,0.0,118.38,64.38,云闪付,华东仓,主播连麦,会员日,复购客,68,67,healthy,
ORD202601200871,2026-01-20,Tmall,天猫旗舰店,华东,智能家居,智能摄像头云台版,259,1,259,18.58,0.0,248.42,127.42,京东支付,华东仓,搜索,直播专场,老客,35,34,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202603120872,2026-03-12,Douyin,抖音直播间,西南,耳机,主动降噪蓝牙耳机Pro,329,3,987,175.56,0.0,817.44,331.44,云闪付,华北仓,达人直播,日常销售,新客,92,89,healthy,
ORD202603130873,2026-03-13,Tmall,天猫旗舰店,西南,智能家居,RGB氛围灯条,99,3,297,18.43,0.0,286.57,172.57,云闪付,华东仓,店播,日常销售,会员,44,41,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202603020874,2026-03-02,JD,京东自营店,华东,智能穿戴,旗舰手表X1,899,1,899,37.27,0.0,871.73,419.73,云闪付,华南仓,企业团购,日常销售,老客,81,80,healthy,
ORD202603090875,2026-03-09,Tmall,天猫旗舰店,华北,智能家居,智能摄像头云台版,259,2,518,60.62,0.0,467.38,225.38,云闪付,华北仓,店播,日常销售,新客,46,44,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202602070876,2026-02-07,WeChatMall,微信小程序商城,华东,电脑外设,无线鼠标静音版,139,2,278,20.04,0.0,257.96,149.96,微信支付,华北仓,社群团购,平台大促,老客,78,76,healthy,
ORD202601020877,2026-01-02,Douyin,抖音直播间,华南,耳机,主动降噪蓝牙耳机Pro,329,1,329,34.46,0.0,302.54,140.54,微信支付,华北仓,短视频种草,日常销售,粉丝,24,23,healthy,
ORD202602180878,2026-02-18,Tmall,天猫旗舰店,西南,智能家居,智能插座双口版,69,1,69,5.81,0.0,63.19,36.19,微信支付,华北仓,搜索,新品上新,老客,65,64,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202602090879,2026-02-09,JD,京东自营店,华南,智能穿戴,旗舰手表X1,899,2,1798,150.27,0.0,1647.73,743.73,京东支付,华南仓,企业团购,直播专场,新客,111,109,healthy,
ORD202603180880,2026-03-18,Kuaishou,快手品牌号,西南,耳机,运动耳机Lite,199,3,597,57.33,0.0,539.67,281.67,微信支付,华南仓,主播连麦,日常销售,复购客,67,64,healthy,
ORD202601270881,2026-01-27,WeChatMall,微信小程序商城,华东,耳机,主动降噪蓝牙耳机Pro,329,1,329,32.52,0.0,304.48,142.48,微信支付,华北仓,私域复购,平台大促,会员,81,80,healthy,
ORD202603090882,2026-03-09,Douyin,抖音直播间,华中,手机配件,编织数据线Type-C 2m,49,2,98,15.15,0.0,88.85,56.85,支付宝,西南仓,达人直播,清仓促销,粉丝,28,26,healthy,
ORD202602110883,2026-02-11,Pinduoduo,拼多多店铺,华东,手机配件,GaN氮化镓快充头30W,119,1,119,26.18,0.0,92.82,47.82,支付宝,华东仓,自然流量,清仓促销,价格敏感,81,80,healthy,
ORD202601130884,2026-01-13,Pinduoduo,拼多多店铺,华北,电脑外设,机械键盘84配列,299,2,598,127.98,0.0,480.02,198.02,支付宝,华东仓,自然流量,日常销售,价格敏感,71,69,healthy,
ORD202602170885,2026-02-17,Kuaishou,快手品牌号,西南,智能穿戴,运动手表Lite,399,2,798,127.15,0.0,670.85,294.85,微信支付,华北仓,主播连麦,日常销售,复购客,79,77,healthy,
ORD202601030886,2026-01-03,Tmall,天猫旗舰店,西南,电脑外设,无线鼠标静音版,139,1,139,5.48,0.0,139.52,85.52,支付宝,华南仓,搜索,会员日,老客,46,45,healthy,
ORD202603220887,2026-03-22,Douyin,抖音直播间,华北,智能穿戴,儿童手表Lite,499,3,1497,278.78,0.0,1218.22,510.22,京东支付,华北仓,达人直播,直播专场,冲动购,69,66,healthy,直播专场拉动单笔多件成交
ORD202603130888,2026-03-13,JD,京东自营店,华南,电脑外设,机械键盘84配列,299,3,897,33.27,0.0,863.73,440.73,支付宝,华南仓,站内推荐,日常销售,企业客户,41,38,healthy,
ORD202602020889,2026-02-02,Tmall,天猫旗舰店,华中,智能穿戴,运动手表Lite,399,4,1596,156.34,0.0,1439.66,687.66,云闪付,华东仓,搜索,平台大促,新客,116,112,healthy,
ORD202602220890,2026-02-22,Douyin,抖音直播间,华南,手机配件,PD快充头20W,79,2,158,19.73,0.0,146.27,84.27,微信支付,华北仓,短视频种草,日常销售,粉丝,50,48,healthy,
ORD202603090891,2026-03-09,JD,京东自营店,西南,耳机,主动降噪蓝牙耳机Pro,329,2,658,27.45,0.0,640.55,316.55,微信支付,华南仓,站内推荐,日常销售,老客,99,97,healthy,
ORD202602120892,2026-02-12,Tmall,天猫旗舰店,华北,手机配件,PD快充头20W,79,1,79,5.31,0.0,73.69,42.69,微信支付,华南仓,搜索,日常销售,新客,38,37,healthy,
ORD202602180893,2026-02-18,Pinduoduo,拼多多店铺,华东,耳机,开放式耳夹耳机Air,269,2,538,103.47,0.0,444.53,210.53,微信支付,华东仓,百亿补贴,直播专场,老客,101,99,healthy,
ORD202603150894,2026-03-15,WeChatMall,微信小程序商城,华南,智能穿戴,运动手表Lite,399,2,798,49.93,0.0,748.07,372.07,微信支付,西南仓,私域复购,直播专场,团购,120,118,healthy,
ORD202601130895,2026-01-13,Tmall,天猫旗舰店,华东,智能穿戴,运动手表Lite,399,1,399,37.13,0.0,361.87,173.87,微信支付,华北仓,会员复购,日常销售,老客,75,74,healthy,
ORD202603080896,2026-03-08,Douyin,抖音直播间,华南,耳机,主动降噪蓝牙耳机Pro,329,1,329,31.18,0.0,297.82,135.82,微信支付,西南仓,信息流,日常销售,粉丝,79,78,healthy,
ORD202602110897,2026-02-11,JD,京东自营店,华东,耳机,主动降噪蓝牙耳机Pro,329,4,1316,48.32,0.0,1267.68,619.68,微信支付,华北仓,站内推荐,新品上新,企业客户,67,63,healthy,
ORD202602120898,2026-02-12,Tmall,天猫旗舰店,华东,智能穿戴,旗舰手表X1,899,1,899,101.4,0.0,805.6,353.6,微信支付,华北仓,搜索,平台大促,老客,59,58,healthy,
ORD202602160899,2026-02-16,Pinduoduo,拼多多店铺,华南,智能家居,RGB氛围灯条,99,4,396,67.17,0.0,334.83,182.83,京东支付,华南仓,自然流量,日常销售,价格敏感,55,51,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202602110900,2026-02-11,JD,京东自营店,华东,耳机,运动耳机Lite,199,1,199,21.88,0.0,187.12,101.12,微信支付,华南仓,站内推荐,平台大促,企业客户,107,106,healthy,
ORD202601020901,2026-01-02,Pinduoduo,拼多多店铺,西南,智能家居,智能插座双口版,69,5,345,64.11,0.0,290.89,155.89,京东支付,华北仓,自然流量,日常销售,价格敏感,100,95,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202602010902,2026-02-01,Tmall,天猫旗舰店,华北,智能穿戴,运动手表Lite,399,1,399,47.2,0.0,351.8,163.8,支付宝,华东仓,店播,清仓促销,新客,85,84,healthy,
ORD202601030903,2026-01-03,Pinduoduo,拼多多店铺,华南,耳机,运动耳机Lite,199,1,199,47.28,0.0,151.72,65.72,支付宝,华北仓,自然流量,平台大促,新客,118,117,healthy,
ORD202603210904,2026-03-21,Douyin,抖音直播间,东北,智能家居,智能摄像头云台版,259,1,259,19.4,0.0,239.6,118.6,微信支付,华东仓,短视频种草,清仓促销,冲动购,47,46,overstock_risk,智能家居尾货周转偏慢，建议控货清仓
ORD202603060905,2026-03-06,Pinduoduo,拼多多店铺,华东,智能穿戴,儿童手表Lite,499,1,499,106.78,0.0,392.22,156.22,微信支付,华北仓,百亿补贴,清仓促销,新客,107,106,healthy,
ORD202602240906,2026-02-24,JD,京东自营店,华中,手机配件,PD快充头20W,79,5,395,21.67,0.0,373.33,218.33,京东支付,西南仓,站内推荐,平台大促,企业客户,29,24,healthy,
